city,year,month,day,hour,title,city_sector,address,intersection,postal_code,latitude,longitude
Toronto,2019,5,11,23,Hand To God,,"1454 Danforth Ave, Toronto, ON M4J 1N4, Canada",,,43.6829711,-79.32636389999998
Toronto,2019,6,5,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,6,14,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2018,12,22,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,3,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2016,3,9,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2019,2,28,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,4,11,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,7,9,17,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,13,14,ROM  March Break 2019,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2019,2,17,6,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,1,15,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,7,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,4,19,15,Annual Beaches Easter Parade Weekend,,,,,43.673658567023296,-79.28234183440934
Toronto,2019,3,7,16,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,2,6,19,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,4,13,23,Dinner With A View,,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",,,43.6374082,-79.40664609999997
Toronto,2019,11,30,18,Downtown Desserts &amp; Culture Tour,,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",,,43.6544824,-79.40121469999997
Toronto,2019,3,24,15,TD StoryJam Family Storytelling Day,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,7,2,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,2,8,21,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,4,4,23,#trapjazz thursdays with game.set.trap,,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",,,43.6513532,-79.41137309999998
Toronto,2016,11,12,1,2016 Open Rhodes Art Show & Sale,Central East,695 Rhodes Avenue,Coxwell Avenue and Danforth Avenue,,43.68196165649999,-79.3239315637
Toronto,2019,9,11,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,1,26,17,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2018,10,8,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,9,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,24,18,Isitwendam (An Understanding),,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",,,43.6598945,-79.36221979999998
Toronto,2018,10,11,21,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,3,7,22,Museum Thursday Nights,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2014,12,3,5,28th Annual Ontario Water Conservation Dinner and Auction,Downtown,401 Bay Street,Bay St. and Queen St. W,,,
Toronto,2018,9,14,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,6,6,22,Fret Not Ukulele Night,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,4,6,16,Homage,,"49 Ossington Ave, Toronto, ON M6J 2Y9, Canada",,,43.645357700000005,-79.4190883
Toronto,2019,4,23,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,8,19,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,9,21,Museum Thursday Nights,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2016,8,5,,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,,43.645374149,-79.391536986
Toronto,2019,5,21,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,7,22,14,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,5,12,0,Eifman Ballet: Tchaikovsky - Pro et Contra,,"L Tower, 1 Front St E, Toronto, ON M5E 1B2, Canada",,,43.6466495,-79.37594580000003
Toronto,2019,7,14,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,4,19,0,Shove it Down My Throat,,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",,,43.6633185,-79.38306590000002
Toronto,2019,5,1,23,Dinner With A View,,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",,,43.6374082,-79.40664609999997
Toronto,2019,4,18,0,Dry Powder,,"5040 Yonge St, North York, ON M2N 6R8, Canada",,,43.7662845,-79.4141305
Toronto,2019,7,30,20,DIY Drop-In Bike Repair,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2014,6,14,8,27th Annual Queens Drive Street Sale,Northwest,1 Queens Drive,Jane St. and Lawrence Ave. W,,,
Toronto,2019,1,22,15,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,6,15,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2014,7,23,12,Fancy Franks’ National Hot Dog Day: Free Hot Dogs in support of SickKids,Downtown,326 College Street,College Street and Spadina Avenue,,43.6576819928,-79.4027179306
Toronto,2019,3,22,14,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,9,13,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,12,14,ROM  March Break 2019,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2014,6,2,10,3D White Passion by Maestro GH.Nami,City-wide,,Bayview Ave and Sheppard Ave E,,,
Toronto,2019,3,17,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,6,29,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,5,5,19,Afternoon at the Proms,,"250 Front St W, Toronto, ON M5V 3G5, Canada",,,43.6447622,-79.38818119999995
Toronto,2018,8,12,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,2,26,20,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,6,13,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,1,26,14,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,3,8,15,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,4,30,20,DIY Drop-In Bike Repair,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2019,8,11,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,2,12,21,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2018,12,31,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,7,9,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,7,27,22,Foul Play!,,"33 Gerrard St W, Toronto, ON M5G 1Z4, Canada",,,43.658364500000005,-79.3830719
Toronto,2016,2,18,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2019,3,17,18,"School Girls; Or, The African Mean Girls Play",,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",,,43.6633185,-79.38306590000002
Toronto,2019,7,31,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,6,28,18,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,4,5,0,Dry Powder,,"5040 Yonge St, North York, ON M2N 6R8, Canada",,,43.7662845,-79.4141305
Toronto,2019,3,25,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,9,28,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,13,7,March Break Bicycle Repair Programming,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2019,4,20,13,Saturday Club,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2018,12,29,17,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,5,21,19,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,4,1,2,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,3,31,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,1,1,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,5,8,14,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,4,5,2,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2018,12,23,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,4,7,16,How to Breathe Forever Exhibition Family Kit,,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",,,43.649516399999996,-79.38795440000001
Toronto,2019,7,9,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,8,0,#trapjazz thursdays with game.set.trap,,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",,,43.6513532,-79.41137309999998
Toronto,2019,1,17,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,4,13,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,7,10,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,18,0,Beautiful Man,,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",,,43.6455699,-79.40273730000001
Toronto,2019,1,19,16,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2018,11,17,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,1,28,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,7,9,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,5,8,17,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2018,8,12,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,4,17,14,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,8,25,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,3,28,14,"Impressionism in the Age of Industry: Monet, Pissarro",,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",,,43.6536766,-79.39233939999997
Toronto,2019,7,8,17,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,2,13,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,8,29,23,Thirsty Thursdays,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,2,6,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,5,10,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,6,1,Toronto Raptors,,"40 Bay St, Toronto, ON M5J 2X2, Canada",,,43.6435205,-79.3790818
Toronto,2019,9,4,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,2,15,21,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2014,12,11,8,20th Annual CBC Charity Craft Sale,Downtown,250 Front Street W,Front Street  and John Street,,,
Toronto,2019,5,10,0,Eifman Ballet: Tchaikovsky - Pro et Contra,,"L Tower, 1 Front St E, Toronto, ON M5E 1B2, Canada",,,43.6466495,-79.37594580000003
Toronto,2019,8,16,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,4,26,23,Hand To God,,"1454 Danforth Ave, Toronto, ON M4J 1N4, Canada",,,43.6829711,-79.32636389999998
Toronto,2019,3,15,16,March Break Family Adventure at Todmorden Mills,,"67 Pottery Rd, Toronto, ON M4K 2B9, Canada",,,43.6864006,-79.3602927
Toronto,2019,4,19,1,Dinner With A View,,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",,,43.6374082,-79.40664609999997
Toronto,2019,4,18,21,Museum Thursday Nights,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2018,10,12,21,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,5,20,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,2,22,17,Floyd Kuptana Gallery,,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",,,43.660164200000004,-79.3780463
Toronto,2019,3,20,20,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2018,12,10,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,6,12,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,2,18,15,Best in Show,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,9,8,17,Tea Time at the Inn,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,2,16,16,Floyd Kuptana Gallery,,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",,,43.660164200000004,-79.3780463
Toronto,2019,7,2,17,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,7,30,19,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,10,2,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,8,28,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,8,25,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,23,14,Drop-in DIY Repair,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2016,4,6,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2019,5,4,0,Night Games,,"427 Bloor St W, Toronto, ON M5S 1X6, Canada",,,43.665972700000005,-79.4057664
Toronto,2016,8,14,,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,,43.645374149,-79.391536986
Toronto,2018,8,11,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,20,22,8th Annual Water Docs Film Festival,,"506 Bloor St W, Toronto, ON M5S 1Y3, Canada",,,43.6654163,-79.41038530000003
Toronto,2019,4,2,20,DIY Drop-In Bike Repair,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2019,6,25,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,8,24,17,Downtown Desserts &amp; Culture Tour,,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",,,43.6544824,-79.40121469999997
Toronto,2019,2,23,14,For the Record: An Idea of the North,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,6,27,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,3,20,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,7,15,Best in Show,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,8,9,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,9,21,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,4,7,15,Taste of Chinatown Food &amp; Culture Tour,,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",,,43.6531242,-79.39521150000002
Toronto,2019,6,9,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,6,21,18,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2018,9,1,16,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,3,15,0,"School Girls; Or, The African Mean Girls Play",,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",,,43.6633185,-79.38306590000002
Toronto,2019,3,12,14,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,6,27,23,Victorian Escape Game: Rebel Rendevous,,"82 Bond St, Toronto, ON M5B 1X2, Canada",,,43.6556625,-79.37856320000003
Toronto,2019,7,16,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,1,26,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2015,11,11,,28th Annual Weesageechak Begins to Dance Festival,Central East,585 Dundas Street E,Dundas Street East and Parliament Street,,43.660085913,-79.361941522
Toronto,2019,3,16,0,Hogtown Hoedown,,"805 Dovercourt Rd, Toronto, ON M6H 2X4, Canada",,,43.66278399999999,-79.42953210000002
Toronto,2019,3,19,13,Kim-Lee Kho: A Full Heart,,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",,,43.7585243,-79.2087057
Toronto,2019,4,12,16,Homage,,"49 Ossington Ave, Toronto, ON M6J 2Y9, Canada",,,43.645357700000005,-79.4190883
Toronto,2019,5,10,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
